grid_id,lanes,road_rank,road_type,road_link_distance_m
22834_7973,1,103,0,3.760710787788852
22911_7914,2,103,0,3.7620057287919897
22896_8019,2,101,0,3.7629750651678227
23014_7844,2,103,0,3.763281588879902
22896_8070,1,103,0,3.7633613132541193
22942_8005,2,103,0,3.7640195466997826
22981_7861,1,106,0,3.768464259156102
22908_7846,1,104,0,3.7693859391872797
23021_7841,2,103,0,3.7697132419074806
22874_8057,1,106,0,3.7702572879915435
23097_8068,1,105,0,3.771573498903454
22826_7880,1,106,0,3.772700231331575
22844_7852,1,103,0,3.772769935142061
22908_7916,2,106,3,3.772825763952733
22902_8046,1,106,0,3.7729383340756453
23091_7883,1,106,0,3.773570207007043
22891_7938,1,106,0,3.774320148364978
22840_7854,2,103,0,3.7756585834797267
22969_7901,1,106,0,3.7758128097704096
22920_7942,2,103,0,3.776347787044894
22883_7955,2,103,0,3.777780324911752
22868_7875,2,103,0,3.7777890787184467
22919_7876,2,105,0,3.778724923206851
22989_7948,1,105,0,3.778887207974971
22879_7940,1,106,0,3.780286609533497
23002_7891,1,107,0,3.780560297596769
23041_7907,1,106,0,3.7812350315482974
22897_8017,1,101,0,3.781423877159902
23021_7842,2,103,0,3.7815969294243112
23037_7979,1,105,0,3.7826170228801788
23031_7988,1,103,0,3.783101545828665
22986_8000,1,105,0,3.783375167946383
23059_7900,1,103,0,3.784293711993083
22960_7873,2,101,0,3.7844381407169023
22902_7839,2,104,0,3.784615340499103
22922_7939,2,103,0,3.7847716264631903
22927_7849,2,101,0,3.786190353384485
23026_8037,2,105,0,3.788227707371218
22929_7950,2,103,0,3.790266593874992
22910_8068,1,103,0,3.791237772361946
23048_7841,1,106,0,3.7916400800600045
23067_7851,1,106,0,3.792908316891953
22974_7944,1,106,0,3.7964229928422246
23012_7972,1,106,0,3.7967296363220027
23017_7897,2,101,0,3.799069414631728
22903_7952,1,103,0,3.7993668384597243
22917_7980,2,103,1,3.8007631890155977
22937_7987,2,103,0,3.8024021886796024
22975_7938,1,105,0,3.8026852398300037
22993_7957,1,106,3,3.80422854435324
22884_7902,1,106,0,3.8061992931167716
23087_8067,3,101,0,3.8069471825864745
23037_7851,1,106,0,3.806965817824279
23071_7963,1,105,0,3.8083240485430463
23024_7891,2,103,0,3.8123890718541182
22946_7995,2,106,0,3.8132542785604313
23062_7934,1,103,0,3.8149616475594135
22935_7973,2,101,0,3.816622316857373
22878_7891,2,105,3,3.817611872166745
22835_7873,3,105,0,3.820535268758095
22951_7961,2,101,0,3.821963356377598
23032_8039,1,105,0,3.824081156956521
23103_7946,2,101,0,3.8242436169904477
22900_7978,2,101,3,3.8249095165620335
22950_8045,2,105,0,3.8255089307539136
23006_8051,1,103,0,3.826012319163199
22926_8029,2,103,0,3.826200163189055
22873_7905,2,103,0,3.827358777307584
22996_7962,1,105,0,3.828416840923657
22960_7991,2,101,0,3.8287776078442337
22913_8070,1,106,0,3.829999062178603
22833_7864,1,106,0,3.8305603974015736
23018_7966,1,103,0,3.8310645456979415
23066_7932,1,103,0,3.8316290610708554
22864_8057,1,103,0,3.832629007605938
22920_8014,1,106,0,3.8328792806223535
22945_7989,2,103,0,3.8331348116853485
23091_7980,1,106,0,3.833471980948861
23078_7905,1,106,0,3.835859190756956
22929_8020,1,106,0,3.838535480588937
23077_7925,1,103,0,3.838690356794432
22914_7982,2,106,0,3.8406062445027747
22957_7969,3,103,0,3.8411825002680473
23019_8047,2,103,0,3.842156536730011
22923_8069,1,106,0,3.8428994535855567
22959_7991,2,103,0,3.8432623619696087
22869_7876,2,103,0,3.8432661422223466
23040_7898,1,105,0,3.8434259556512425
22857_7872,1,107,0,3.8434571052286097
22837_7849,1,106,0,3.8439756286014237
23064_8033,1,106,0,3.844082573758077
23015_7900,1,103,0,3.845157227055563
23056_7933,1,105,0,3.8453753636474466
23047_8052,1,106,0,3.8455269008124655
23006_7851,2,101,3,3.845664310216574
23079_7910,1,106,0,3.846251479162486
22946_7934,2,105,0,3.846356915651882
22885_8040,1,106,0,3.8470713279341266
23022_7914,1,103,0,3.8489332151219395
23049_7986,1,105,0,3.8502704973493156
22970_7928,1,106,0,3.8521236695187455
22889_7930,2,103,0,3.8532629917849186
22875_7903,2,101,0,3.853419547033927
23028_7890,1,103,0,3.853957601209503
22942_7893,1,103,0,3.855603362708751
22945_7904,1,106,0,3.855914851403477
22911_8030,1,106,0,3.8559831657930648
22911_7858,1,106,0,3.856230074120832
22965_8049,1,105,0,3.85711921643336
22862_8063,1,103,0,3.8574436858473495
23089_7992,1,106,0,3.8577552623580122
22917_7910,1,103,0,3.859201797032536
23004_8010,1,105,0,3.8598902819010164
22934_7974,2,101,0,3.8601718765573505
22870_7928,1,103,0,3.8604316755157617
22916_8051,1,105,0,3.861213998846723
22906_7837,1,104,0,3.861321064044345
22862_7905,2,103,0,3.8618707083415
22941_7855,1,103,0,3.863519707842864
23071_7851,1,106,0,3.8639248080922366
23044_7937,1,106,0,3.8651599012518
22884_7947,1,106,0,3.865780044136452
22983_7948,1,106,0,3.8667385132287415
22925_7862,2,103,0,3.869405545556544
23011_8008,1,106,0,3.8697436697881367
23021_7846,1,103,0,3.8702055693498556
22943_8011,2,103,0,3.870510544343241
22886_7855,1,107,0,3.8719639125651453
23090_7968,1,103,0,3.872028506573715
23031_7968,1,106,0,3.8745340524454903
22915_7882,2,105,0,3.875047614044361
22886_7847,1,106,0,3.8757269382212676
22917_8031,1,106,0,3.876536140534378
22895_8011,2,103,0,3.877782329012654
22874_8067,1,106,0,3.877933423559454
22856_7866,2,101,0,3.879008033370767
23004_7874,1,105,0,3.8793371946543136
23096_7869,1,106,0,3.8802149759798015
22913_7911,2,103,0,3.88038717069802
22989_7914,1,107,0,3.881537215732251
22828_7875,1,103,0,3.8815756124368974
22930_7973,2,106,0,3.881664791961064
22942_8036,1,106,0,3.8821775270337158
22970_7859,1,106,0,3.8829703391495367
22835_7975,1,103,0,3.884052574182969
22960_7935,1,106,0,3.885113836162816
22978_8021,1,103,0,3.8853675338854137
22961_7907,2,103,0,3.886080683877509
22912_8034,1,106,0,3.886448631999375
23047_7837,1,106,0,3.8866770203294103
22913_7942,1,106,0,3.8875637351892696
22861_7862,1,106,0,3.8887205707962513
23084_8007,1,103,0,3.8888559973207357
22942_8050,2,101,0,3.889486101526055
22839_7977,2,103,0,3.8909885803687936
23077_7896,1,106,0,3.8911457428917466
22851_8069,1,106,0,3.8913686248638593
23066_8044,2,103,0,3.891451911588231
23019_7943,1,106,0,3.892963000349378
23077_8061,1,103,0,3.893196636575584
23096_7859,1,106,0,3.893594556063535
22941_7893,1,103,0,3.894279090455747
22887_8030,2,101,0,3.8944988381005676
22858_8058,2,101,0,3.8945486416072757
22925_7928,1,106,0,3.894572756578594
23008_7883,2,103,0,3.896176748532063
22951_7986,2,103,0,3.8973885837567734
23060_8056,1,106,0,3.8983750151326735
22983_7939,2,103,0,3.899591109252499
22922_7989,2,103,3,3.9009004320281404
22965_7906,1,106,0,3.901392376045998
22996_7959,1,105,0,3.901487767113228
22923_7905,1,103,0,3.9024006276554872
22866_7839,2,103,0,3.904227620165696
23007_8051,1,103,0,3.9050437227560626
22951_8026,1,106,3,3.90538261658147
23094_8062,2,103,0,3.905701446971327
23012_7989,1,106,0,3.9075715887836635
22897_7900,2,103,0,3.90798796180364
22869_7844,2,103,0,3.9080076805729664
22881_7909,2,103,0,3.9101496305562744
23034_8005,1,106,0,3.9113832496855623
22961_8046,1,105,0,3.9120971753413394
22949_7975,3,106,0,3.91222258873335
22902_8049,1,106,0,3.912403731743585
22979_8027,1,103,0,3.912694623790071
22974_7872,1,103,0,3.9139790011991513
22945_7976,3,106,0,3.915366818100361
22948_8024,2,103,0,3.915465146652954
23064_8020,1,103,0,3.9170935986792985
22925_8053,1,106,0,3.9188778016355523
22967_8065,1,106,0,3.919201891051541
23098_8050,1,105,0,3.919339094057208
22876_7856,1,106,0,3.920529266438076
22973_7967,1,106,0,3.921471215449906
23023_8002,1,106,0,3.921849676430223
22971_7891,1,103,0,3.9224802332168
22873_7991,1,106,0,3.925066925008745
23030_7911,1,103,0,3.925082289086444
22968_7987,2,101,0,3.9256154191766375
23063_8065,1,106,0,3.9267949051144746
22880_8026,2,103,0,3.9273589640780395
22932_7954,2,103,0,3.9275873861117456
22967_7962,2,103,0,3.928193471096868
22939_7975,1,106,0,3.928261424545126
22903_8005,2,101,0,3.9287473337192007
22850_7907,1,103,0,3.928768364001279
22989_7913,2,101,0,3.9309204994754525
23054_7985,2,103,0,3.9315020757160526
23015_7893,1,103,0,3.9322249221794294
23066_8021,1,103,0,3.9325086785103682
23066_7890,1,105,0,3.933384824644678
22856_7867,2,101,0,3.9356739452151728
23056_8015,1,106,0,3.9379595111839225
22919_7983,1,107,0,3.9386081832270854
22965_7914,1,103,0,3.93865040681352
23069_8018,1,103,0,3.938771309633725
22968_7939,1,105,0,3.9388429246253835
22956_7958,2,103,0,3.9400590331079743
23027_7885,1,105,0,3.9400870310239116
22920_7887,1,106,0,3.9409321055017426
22915_8006,1,107,0,3.9411697701447164
23090_7887,2,103,0,3.94120239081527
23046_8042,1,105,0,3.9422945003058256
22988_7909,2,101,0,3.9425539680956594
23013_7983,1,105,0,3.9427903408495184
22979_7928,1,106,0,3.9441723290406867
23046_8066,1,106,0,3.9458785702440156
22969_8052,1,105,0,3.9461523620538332
23091_7882,1,106,0,3.946306267166254
22937_7844,1,105,0,3.94710719836152
22895_8038,1,106,0,3.9479460319361035
22952_7887,1,106,0,3.9483585249274364
22956_7969,3,103,0,3.9484574839057425
22941_8046,2,105,0,3.9486502010398956
22937_7899,1,103,0,3.9490326921549768
22871_7878,2,103,0,3.949692125883528
22969_7969,2,101,3,3.950700826575117
22988_7956,1,106,0,3.950943366942234
23019_7944,1,106,3,3.952928833643748
22955_7995,2,101,0,3.953073743792437
22924_7934,2,103,0,3.9530904067996575
23005_7979,1,105,0,3.9539320905355093
23023_7934,1,106,0,3.955333681569927
22928_8042,2,103,3,3.9566926162395557
22870_8009,3,103,0,3.9575845912185756
22877_7944,1,106,0,3.957848679158267
23087_8038,1,105,0,3.9589575100075676
23098_7943,1,107,0,3.959008267460032
22872_7948,1,106,0,3.9600448117105156
23095_8009,1,106,0,3.96015179296223
22883_7944,1,106,0,3.962748685513635
23095_7847,1,106,0,3.9631765553558065
22892_7927,2,103,0,3.963734844571916
23080_7912,1,106,0,3.9652221683131783
22983_7979,2,103,0,3.966095456752122
22878_7911,1,103,0,3.967258588084335
23033_7978,1,103,0,3.9685733194852246
22840_7836,2,101,0,3.969293388355568
22876_7910,2,101,0,3.969333367483278
22969_7986,2,101,0,3.969592936744904
22873_8023,1,106,0,3.969724948309682
22907_7844,2,104,0,3.9700086009672995
22955_8062,2,103,0,3.971614504113528
22833_7865,1,106,0,3.9726333419923474
22890_8022,1,103,0,3.972750000522595
22915_7946,2,103,0,3.973914330945558
23059_7913,2,101,0,3.9740805523404776
22898_7886,1,106,0,3.9741725689508147
22865_7999,1,107,0,3.9743011419515053
22925_7999,2,103,0,3.974468749286137
22909_7931,1,106,0,3.9748948183671002
22962_8009,1,106,0,3.976533344328548
22889_7941,1,107,0,3.9769936558055656
22960_7971,2,103,0,3.9794127406821214
22951_7915,1,106,0,3.979533921991475
22961_8002,3,106,3,3.980040793150096
22882_7983,1,106,0,3.980660022460522
22925_8040,2,103,0,3.981419503109719
22926_7998,2,103,0,3.9823640452803146
23076_7847,1,103,0,3.982504174456084
22851_8065,1,106,0,3.982622623589063
22907_8039,1,106,0,3.9843503783210408
23084_7901,1,107,0,3.984665935509056
23093_8067,1,106,0,3.984887654888057
23095_7943,2,103,0,3.9859789896003273
22921_7836,3,103,0,3.9860135137610193
23025_8015,1,103,0,3.98797555495526
23000_8071,1,106,0,3.9902558353527646
22920_7848,2,104,0,3.990954502211749
22926_7841,2,105,0,3.9911087791870603
23020_7975,1,105,0,3.991366934628483
22883_8008,3,103,0,3.9918252028818064
22908_8004,1,107,0,3.991927171543141
22903_8044,1,106,0,3.9920764957991604
22874_7940,1,103,0,3.992363821888525
22925_8056,1,106,0,3.992447546450584
22956_8043,2,105,0,3.9925936788931886
22880_7937,1,106,0,3.9926746897337257
22865_7961,3,103,0,3.992698649416811
23077_7931,2,103,0,3.9931387422226736
22947_8071,1,106,0,3.9932786366593844
22913_7952,1,106,0,3.9934371941146134
22916_7945,2,103,0,3.9937766399625723
22954_8038,2,101,0,3.994179694659759
23007_8048,1,105,0,3.994552460863386
22952_8036,2,101,0,3.9946364537785986
22948_8061,1,106,0,3.994861265701903
22918_8018,2,103,0,3.9956052030483717
23027_8031,1,103,0,3.9957124571989433
23007_7850,2,101,3,3.9966029556412757
22909_7932,1,106,0,3.9966375066810653
23101_7986,1,103,0,3.9968248208718533
22878_7899,2,103,0,3.9970668593146645
22998_7875,2,106,0,3.9974317962952184
22952_7898,1,106,0,3.997584262905467
22960_8062,2,103,0,3.997623059050139
23043_7941,1,106,0,3.9980639623693017
23000_7890,2,103,0,3.998244756151216
23051_7986,1,105,0,3.9982528456688833
22876_7992,1,106,0,3.9984011639616077
22946_7991,2,103,3,3.998575764096663
22851_7909,1,103,0,3.999134972736588
23080_8071,2,103,0,3.9992267308830503
22834_7879,1,103,0,3.999263188140771
22993_7858,1,105,0,3.9993069301506305
22916_8071,1,106,0,3.999344987014306
22877_7844,1,106,0,3.9995687058666385
22996_7878,2,103,0,3.9995996168403143
22872_8023,1,106,0,3.99963099551073
22960_8010,1,106,0,3.999649621891671
22901_8064,1,106,0,3.9996722809629333
22931_8051,1,105,0,3.999743640845307
23063_8064,1,106,0,3.999793725252434
23040_7896,1,105,0,3.9998426639965095
23059_8039,2,103,0,3.9998837161177976
23059_8068,1,106,0,3.999916660049485
23060_8048,1,106,0,3.9999224469437036
22861_8066,1,103,0,3.999929017752335
22934_7902,1,103,0,3.9999322250770226
23100_7936,2,101,3,3.9999503496671895
23080_7903,2,103,0,3.9999600105931106
22903_7954,2,103,3,3.999963337613596
23105_8062,2,103,0,3.999963976509918
23090_7837,1,106,3,3.9999734931428508
23093_7944,2,103,2,3.9999774793557465
22857_7885,1,106,0,3.9999791798523856
22910_7847,1,104,0,3.9999999676788214
23054_7987,1,105,0,4.00000000829174
22847_7954,2,103,0,4.000017807752676
22919_7843,2,104,0,4.0000232150296755
22932_7876,1,103,0,4.000042467620378
22898_7841,1,104,0,4.000058590433569
22912_7836,2,104,0,4.000074199935599
22961_8009,1,106,0,4.000125096429839
22996_7862,1,105,0,4.000134068065346
23062_8064,1,106,0,4.000172545267248
22875_7926,1,106,0,4.00018978691891
22908_8012,2,103,0,4.000219403381223
23032_8040,1,106,0,4.000303066346212
23102_7849,1,106,0,4.000369403483216
23031_7892,1,103,0,4.000418365434242
23085_8008,1,107,0,4.000462009594728
23002_7953,1,103,0,4.00057818620471
22899_7944,1,106,0,4.000688294386318
23093_7889,1,103,0,4.000814496622178
23073_7854,1,103,0,4.0009125741807
23100_8038,1,106,0,4.001051415764006
23098_7952,1,106,0,4.001297639222075
22926_7974,2,106,0,4.001314599359684
22980_8060,1,106,0,4.001371781375536
22904_7844,3,104,0,4.001673134413999
22891_7880,1,106,0,4.001992269908802
22897_7971,1,106,0,4.003002523518969
22943_7971,2,103,0,4.003158445376702
22902_8060,1,106,0,4.005432753310154
22892_8032,2,101,0,4.0054437185238765
22861_7890,2,105,0,4.005723546290216
22954_7875,2,103,0,4.0072115157327985
23040_7995,2,103,0,4.007573550408509
22989_7989,1,105,0,4.008400607490665
22895_8061,1,106,0,4.008520348089502
22895_7871,1,106,0,4.008701088777048
22886_7846,1,106,0,4.009114747155645
22983_7846,1,106,0,4.009302476919072
23012_7896,1,103,0,4.009394827469359
22921_7967,1,106,0,4.009619937277916
22848_7941,2,103,0,4.010661343269178
22905_8001,1,106,0,4.010911229567072
22870_7911,1,106,0,4.0111397450782675
23049_8037,1,106,0,4.011263124317579
23095_7959,1,106,0,4.013021357625128
22861_8071,1,106,0,4.013466039355901
22949_8035,2,101,0,4.014415375559098
22899_7891,2,103,0,4.014909717121089
22987_7945,1,105,0,4.015674185748886
22907_7840,4,104,3,4.016394616879131
22888_7950,1,106,0,4.016654979123286
22963_7978,2,103,2,4.017123135597247
22898_7939,1,106,0,4.020890210433199
22978_7937,1,105,0,4.021284180918584
22872_7879,2,103,0,4.022826967956944
23066_7910,1,103,0,4.023516819817631
22984_7852,2,105,0,4.024241986468415
22956_7968,3,103,0,4.026027680433618
22985_7880,2,101,0,4.0263656769087826
22937_8017,2,106,0,4.026932291896347
23049_8013,2,103,0,4.027636082277511
23011_7848,2,103,0,4.028105263705687
22899_7945,1,106,0,4.028329316100825
22899_8019,1,106,0,4.029104761416134
22901_8020,1,106,0,4.029954347624193
22841_7840,2,101,0,4.031828338779879
22858_7988,4,103,3,4.034865553346814
22966_7903,1,106,0,4.035022770097254
22971_8048,1,106,0,4.03638097290875
23092_7842,1,106,0,4.039946164699605
22923_7946,2,101,0,4.040190041554579
22962_7877,1,103,0,4.040790153888117
22941_8015,1,106,0,4.0413722124178335
22964_7988,2,101,0,4.0416551758357935
23099_7853,1,106,0,4.043234886981765
22866_8004,3,103,0,4.043360731220733
22916_8070,1,106,0,4.043700889802961
22929_8021,1,106,0,4.045031058135249
22905_7991,2,101,0,4.046182177184348
23089_7895,1,106,0,4.048699185317742
23036_7999,1,106,0,4.049212930654797
22902_7853,1,103,0,4.04957170116337
22964_7858,1,103,0,4.051217416266
22901_8012,2,101,0,4.0529070815140535
23019_7853,1,106,0,4.056298458093778
22960_7986,2,103,0,4.056634145604952
23056_7932,1,105,0,4.05669838121302
23090_7889,2,103,0,4.057635770449953
22917_7982,2,103,0,4.057737962393489
22877_7919,2,101,0,4.058217280548059
22904_7983,1,106,0,4.0584179421314746
22891_8019,1,106,0,4.059400672390198
22927_8032,3,103,0,4.0598631051176115
23050_7856,1,106,0,4.060652051503623
22918_7949,1,106,0,4.060777817673824
22899_8018,1,106,0,4.061477521524969
22897_7995,1,106,0,4.061631587787543
22836_7872,1,103,0,4.06195158505743
23103_7989,2,103,0,4.062267249524604
22981_8070,2,103,0,4.062559589243267
22849_7844,2,103,3,4.06491231746377
22981_7999,1,106,0,4.065164994980146
22865_7916,1,106,0,4.066565285926342
22912_8061,1,103,0,4.06710836439597
22879_7925,2,101,0,4.06772297222767
22926_7857,1,106,0,4.069283908086152
22940_7868,2,103,0,4.069759101284937
23024_8070,2,103,0,4.070121464506893
22888_7891,1,105,3,4.070336356066745
22936_8034,1,106,0,4.071181264909853
22935_7949,2,106,3,4.071417077003089
23102_7847,1,106,0,4.073537401758693
23078_7915,2,101,0,4.073958607181103
22956_7992,2,103,0,4.076009019885934
22993_7940,1,106,0,4.076440411902351
22927_8033,3,103,0,4.077890317465512
22926_7890,1,106,0,4.078041053726966
22824_7872,1,103,0,4.078279832197827
23019_8042,1,105,0,4.078501556415323
22952_7967,1,106,0,4.0791414583119865
23000_7837,1,103,0,4.080841346747402
22958_7880,2,103,3,4.08147032618765
22958_7886,2,103,0,4.082747741451058
22897_7977,1,106,0,4.083023759879269
22909_7928,1,106,0,4.083134064676926
22967_7915,1,103,0,4.083482744081061
23041_7843,1,106,0,4.084963253645775
22915_7927,2,106,0,4.085360978647998
23009_7882,2,106,0,4.0854355258003086
22868_7902,1,106,0,4.085914166327071
23022_8043,1,107,0,4.086975661174082
23026_7904,1,103,0,4.087101717371057
23071_8056,2,103,0,4.088581916405614
22876_8011,2,103,0,4.088948613137898
22923_7881,1,106,0,4.0896579136606945
23085_8005,1,106,0,4.090078970659517
22960_7973,1,107,0,4.090773494587989
22888_7984,1,106,0,4.091479409825685
22879_7938,1,106,0,4.092733376036307
22866_7899,1,106,0,4.093702712460198
22875_8048,2,103,0,4.094548806501351
22955_7881,1,106,0,4.094611973141134
23021_8063,2,103,0,4.095085574138297
22928_7975,1,106,0,4.0951477082533625
22874_8001,3,103,0,4.09583045481054
22997_7918,1,103,0,4.0978606183229935
23020_7978,1,103,0,4.098794690027592
22878_7853,2,103,0,4.099246200206261
23104_7853,2,103,0,4.099341622683677
23077_8064,1,103,0,4.099407656812369
23085_7871,1,103,0,4.100180545853492
22929_8022,3,107,0,4.10029847695814
22903_7992,1,106,0,4.100342146107057
23074_7849,1,103,0,4.100593632722357
22935_7900,1,103,0,4.103749624669496
22896_7853,2,103,4,4.104486353440914
22895_7878,1,106,0,4.104504653026923
22980_7925,1,103,0,4.10498450673221
23035_7972,1,103,0,4.106434799187699
22952_8047,2,103,0,4.108338705464084
22886_7958,2,103,0,4.111816555144446
23090_8007,1,106,0,4.112168655976148
22918_7938,2,101,0,4.112184875715255
22896_8061,1,106,0,4.113003528561912
22937_8068,2,103,0,4.113983447494949
22931_7886,1,103,0,4.114064496986819
23064_7907,1,106,0,4.114130811430281
22925_8024,2,103,0,4.114729189933356
23018_8042,1,105,0,4.115609430087945
22918_8000,2,103,0,4.11603649771931
23082_7941,2,103,0,4.116252811146414
23038_7836,1,106,0,4.1183007571521495
22927_7844,1,106,0,4.11985744955624
22834_7859,1,106,0,4.120529285910235
22903_7940,1,106,0,4.12056682938077
23060_7896,1,106,0,4.121317820117658
23036_7979,1,105,3,4.121501577884766
