grid_id,road_risk_score,risk_level,relative_top_percent,absolute_risk_score,absolute_risk_level,action_level,action_rank,risk_trigger,preventive_repair_candidate,feature_risk_score,model_relative_score,relative_ai_index,absolute_feature_score,absolute_risk_index,road_structure_score,lanes,road_rank,road_type,lanes_lift,road_rank_lift
22879_8012,23.6,보통,41.036,26.3,낮음,모니터링,4369,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,1,0.75015182,1.04174334
22879_8013,23.6,보통,41.036,26.3,낮음,모니터링,4370,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,0,0.75015182,1.04174334
22879_8030,23.6,보통,41.036,26.3,낮음,모니터링,4371,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,0,0.75015182,1.04174334
22879_8056,23.6,보통,41.036,26.3,낮음,모니터링,4372,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,0,0.75015182,1.04174334
22880_8013,23.6,보통,41.036,26.3,낮음,모니터링,4373,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,0,0.75015182,1.04174334
22880_8014,23.6,보통,41.036,26.3,낮음,모니터링,4374,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,3,0.75015182,1.04174334
22880_8015,23.6,보통,41.036,26.3,낮음,모니터링,4375,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,3,0.75015182,1.04174334
22880_8016,23.6,보통,41.036,26.3,낮음,모니터링,4376,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,0,0.75015182,1.04174334
22880_8018,23.6,보통,41.036,26.3,낮음,모니터링,4377,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,0,0.75015182,1.04174334
22880_8019,23.6,보통,41.036,26.3,낮음,모니터링,4378,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,0,0.75015182,1.04174334
22880_8022,23.6,보통,41.036,26.3,낮음,모니터링,4379,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,3,0.75015182,1.04174334
22880_8023,23.6,보통,41.036,26.3,낮음,모니터링,4380,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,0,0.75015182,1.04174334
22880_8024,23.6,보통,41.036,26.3,낮음,모니터링,4381,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,0,0.75015182,1.04174334
22880_8025,23.6,보통,41.036,26.3,낮음,모니터링,4382,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,0,0.75015182,1.04174334
22880_8026,23.6,보통,41.036,26.3,낮음,모니터링,4383,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,0,0.75015182,1.04174334
22880_8027,23.6,보통,41.036,26.3,낮음,모니터링,4384,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,0,0.75015182,1.04174334
22880_8028,23.6,보통,41.036,26.3,낮음,모니터링,4385,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,0,0.75015182,1.04174334
22880_8029,23.6,보통,41.036,26.3,낮음,모니터링,4386,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,0,0.75015182,1.04174334
22880_8030,23.6,보통,41.036,26.3,낮음,모니터링,4387,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,0,0.75015182,1.04174334
22880_8056,23.6,보통,41.036,26.3,낮음,모니터링,4388,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,0,0.75015182,1.04174334
22881_8020,23.6,보통,41.036,26.3,낮음,모니터링,4389,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,0,0.75015182,1.04174334
22881_8057,23.6,보통,41.036,26.3,낮음,모니터링,4390,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,0,0.75015182,1.04174334
22882_8009,23.6,보통,41.036,26.3,낮음,모니터링,4391,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,3,0.75015182,1.04174334
22882_8010,23.6,보통,41.036,26.3,낮음,모니터링,4392,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,0,0.75015182,1.04174334
22882_8012,23.6,보통,41.036,26.3,낮음,모니터링,4393,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,0,0.75015182,1.04174334
22882_8057,23.6,보통,41.036,26.3,낮음,모니터링,4394,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,0,0.75015182,1.04174334
22883_8010,23.6,보통,41.036,26.3,낮음,모니터링,4395,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,0,0.75015182,1.04174334
22883_8011,23.6,보통,41.036,26.3,낮음,모니터링,4396,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,0,0.75015182,1.04174334
22883_8012,23.6,보통,41.036,26.3,낮음,모니터링,4397,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,0,0.75015182,1.04174334
22883_8057,23.6,보통,41.036,26.3,낮음,모니터링,4398,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,0,0.75015182,1.04174334
22884_8057,23.6,보통,41.036,26.3,낮음,모니터링,4399,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,0,0.75015182,1.04174334
22885_8058,23.6,보통,41.036,26.3,낮음,모니터링,4400,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,0,0.75015182,1.04174334
22886_8018,23.6,보통,41.036,26.3,낮음,모니터링,4401,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,0,0.75015182,1.04174334
22886_8019,23.6,보통,41.036,26.3,낮음,모니터링,4402,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,0,0.75015182,1.04174334
22886_8058,23.6,보통,41.036,26.3,낮음,모니터링,4403,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,0,0.75015182,1.04174334
22887_8018,23.6,보통,41.036,26.3,낮음,모니터링,4404,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,0,0.75015182,1.04174334
22887_8058,23.6,보통,41.036,26.3,낮음,모니터링,4405,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,0,0.75015182,1.04174334
22887_8059,23.6,보통,41.036,26.3,낮음,모니터링,4406,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,0,0.75015182,1.04174334
22888_8018,23.6,보통,41.036,26.3,낮음,모니터링,4407,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,3,0.75015182,1.04174334
22888_8059,23.6,보통,41.036,26.3,낮음,모니터링,4408,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,0,0.75015182,1.04174334
22888_8060,23.6,보통,41.036,26.3,낮음,모니터링,4409,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,0,0.75015182,1.04174334
22888_8061,23.6,보통,41.036,26.3,낮음,모니터링,4410,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,3,0.75015182,1.04174334
22889_8015,23.6,보통,41.036,26.3,낮음,모니터링,4411,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,0,0.75015182,1.04174334
22889_8061,23.6,보통,41.036,26.3,낮음,모니터링,4412,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,0,0.75015182,1.04174334
22890_8012,23.6,보통,41.036,26.3,낮음,모니터링,4413,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,0,0.75015182,1.04174334
22890_8014,23.6,보통,41.036,26.3,낮음,모니터링,4414,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,0,0.75015182,1.04174334
22891_8010,23.6,보통,41.036,26.3,낮음,모니터링,4415,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,0,0.75015182,1.04174334
22891_8011,23.6,보통,41.036,26.3,낮음,모니터링,4416,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,0,0.75015182,1.04174334
22891_8063,23.6,보통,41.036,26.3,낮음,모니터링,4417,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,0,0.75015182,1.04174334
22891_8064,23.6,보통,41.036,26.3,낮음,모니터링,4418,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,0,0.75015182,1.04174334
22892_8003,23.6,보통,41.036,26.3,낮음,모니터링,4419,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,0,0.75015182,1.04174334
22892_8004,23.6,보통,41.036,26.3,낮음,모니터링,4420,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,0,0.75015182,1.04174334
22892_8005,23.6,보통,41.036,26.3,낮음,모니터링,4421,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,3,0.75015182,1.04174334
22892_8007,23.6,보통,41.036,26.3,낮음,모니터링,4422,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,0,0.75015182,1.04174334
22892_8008,23.6,보통,41.036,26.3,낮음,모니터링,4423,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,0,0.75015182,1.04174334
22892_8010,23.6,보통,41.036,26.3,낮음,모니터링,4424,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,0,0.75015182,1.04174334
22892_8064,23.6,보통,41.036,26.3,낮음,모니터링,4425,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,0,0.75015182,1.04174334
22893_8005,23.6,보통,41.036,26.3,낮음,모니터링,4426,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,0,0.75015182,1.04174334
22893_8007,23.6,보통,41.036,26.3,낮음,모니터링,4427,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,0,0.75015182,1.04174334
22893_8008,23.6,보통,41.036,26.3,낮음,모니터링,4428,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,0,0.75015182,1.04174334
22893_8011,23.6,보통,41.036,26.3,낮음,모니터링,4429,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,0,0.75015182,1.04174334
22893_8064,23.6,보통,41.036,26.3,낮음,모니터링,4430,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,0,0.75015182,1.04174334
22894_8005,23.6,보통,41.036,26.3,낮음,모니터링,4431,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,0,0.75015182,1.04174334
22894_8064,23.6,보통,41.036,26.3,낮음,모니터링,4432,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,0,0.75015182,1.04174334
22894_8065,23.6,보통,41.036,26.3,낮음,모니터링,4433,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,0,0.75015182,1.04174334
22895_8005,23.6,보통,41.036,26.3,낮음,모니터링,4434,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,0,0.75015182,1.04174334
22895_8010,23.6,보통,41.036,26.3,낮음,모니터링,4435,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,0,0.75015182,1.04174334
22895_8011,23.6,보통,41.036,26.3,낮음,모니터링,4436,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,0,0.75015182,1.04174334
22895_8065,23.6,보통,41.036,26.3,낮음,모니터링,4437,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,0,0.75015182,1.04174334
22895_8066,23.6,보통,41.036,26.3,낮음,모니터링,4438,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,0,0.75015182,1.04174334
22896_8004,23.6,보통,41.036,26.3,낮음,모니터링,4439,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,0,0.75015182,1.04174334
22896_8010,23.6,보통,41.036,26.3,낮음,모니터링,4440,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,0,0.75015182,1.04174334
22896_8066,23.6,보통,41.036,26.3,낮음,모니터링,4441,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,0,0.75015182,1.04174334
22897_8003,23.6,보통,41.036,26.3,낮음,모니터링,4442,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,0,0.75015182,1.04174334
22897_8010,23.6,보통,41.036,26.3,낮음,모니터링,4443,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,0,0.75015182,1.04174334
22897_8033,23.6,보통,41.036,26.3,낮음,모니터링,4444,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,0,0.75015182,1.04174334
22897_8067,23.6,보통,41.036,26.3,낮음,모니터링,4445,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,0,0.75015182,1.04174334
22897_8070,23.6,보통,41.036,26.3,낮음,모니터링,4446,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,0,0.75015182,1.04174334
22897_8071,23.6,보통,41.036,26.3,낮음,모니터링,4447,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,0,0.75015182,1.04174334
22898_8001,23.6,보통,41.036,26.3,낮음,모니터링,4448,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,0,0.75015182,1.04174334
22898_8003,23.6,보통,41.036,26.3,낮음,모니터링,4449,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,0,0.75015182,1.04174334
22898_8010,23.6,보통,41.036,26.3,낮음,모니터링,4450,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,0,0.75015182,1.04174334
22898_8011,23.6,보통,41.036,26.3,낮음,모니터링,4451,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,0,0.75015182,1.04174334
22898_8033,23.6,보통,41.036,26.3,낮음,모니터링,4452,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,0,0.75015182,1.04174334
22898_8067,23.6,보통,41.036,26.3,낮음,모니터링,4453,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,0,0.75015182,1.04174334
22898_8068,23.6,보통,41.036,26.3,낮음,모니터링,4454,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,0,0.75015182,1.04174334
22898_8070,23.6,보통,41.036,26.3,낮음,모니터링,4455,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,0,0.75015182,1.04174334
22899_7999,23.6,보통,41.036,26.3,낮음,모니터링,4456,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,0,0.75015182,1.04174334
22899_8000,23.6,보통,41.036,26.3,낮음,모니터링,4457,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,0,0.75015182,1.04174334
22899_8001,23.6,보통,41.036,26.3,낮음,모니터링,4458,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,0,0.75015182,1.04174334
22899_8002,23.6,보통,41.036,26.3,낮음,모니터링,4459,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,0,0.75015182,1.04174334
22899_8011,23.6,보통,41.036,26.3,낮음,모니터링,4460,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,0,0.75015182,1.04174334
22899_8068,23.6,보통,41.036,26.3,낮음,모니터링,4461,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,0,0.75015182,1.04174334
22899_8069,23.6,보통,41.036,26.3,낮음,모니터링,4462,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,0,0.75015182,1.04174334
22899_8070,23.6,보통,41.036,26.3,낮음,모니터링,4463,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,0,0.75015182,1.04174334
22900_7998,23.6,보통,41.036,26.3,낮음,모니터링,4464,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,0,0.75015182,1.04174334
22900_7999,23.6,보통,41.036,26.3,낮음,모니터링,4465,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,0,0.75015182,1.04174334
22900_8000,23.6,보통,41.036,26.3,낮음,모니터링,4466,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,0,0.75015182,1.04174334
22900_8002,23.6,보통,41.036,26.3,낮음,모니터링,4467,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,0,0.75015182,1.04174334
22901_7997,23.6,보통,41.036,26.3,낮음,모니터링,4468,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,0,0.75015182,1.04174334
22901_7998,23.6,보통,41.036,26.3,낮음,모니터링,4469,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,0,0.75015182,1.04174334
22901_8002,23.6,보통,41.036,26.3,낮음,모니터링,4470,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,0,0.75015182,1.04174334
22901_8011,23.6,보통,41.036,26.3,낮음,모니터링,4471,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,0,0.75015182,1.04174334
22902_7987,23.6,보통,41.036,26.3,낮음,모니터링,4472,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,0,0.75015182,1.04174334
22902_7988,23.6,보통,41.036,26.3,낮음,모니터링,4473,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,0,0.75015182,1.04174334
22902_7994,23.6,보통,41.036,26.3,낮음,모니터링,4474,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,3,0.75015182,1.04174334
22902_7995,23.6,보통,41.036,26.3,낮음,모니터링,4475,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,3,0.75015182,1.04174334
22902_7996,23.6,보통,41.036,26.3,낮음,모니터링,4476,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,0,0.75015182,1.04174334
22902_8000,23.6,보통,41.036,26.3,낮음,모니터링,4477,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,0,0.75015182,1.04174334
22902_8012,23.6,보통,41.036,26.3,낮음,모니터링,4478,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,0,0.75015182,1.04174334
22903_7989,23.6,보통,41.036,26.3,낮음,모니터링,4479,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,0,0.75015182,1.04174334
22903_7990,23.6,보통,41.036,26.3,낮음,모니터링,4480,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,0,0.75015182,1.04174334
22903_7993,23.6,보통,41.036,26.3,낮음,모니터링,4481,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,3,0.75015182,1.04174334
22903_8000,23.6,보통,41.036,26.3,낮음,모니터링,4482,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,3,0.75015182,1.04174334
22903_8001,23.6,보통,41.036,26.3,낮음,모니터링,4483,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,0,0.75015182,1.04174334
22903_8012,23.6,보통,41.036,26.3,낮음,모니터링,4484,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,0,0.75015182,1.04174334
22903_8013,23.6,보통,41.036,26.3,낮음,모니터링,4485,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,0,0.75015182,1.04174334
22904_7999,23.6,보통,41.036,26.3,낮음,모니터링,4486,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,0,0.75015182,1.04174334
22904_8000,23.6,보통,41.036,26.3,낮음,모니터링,4487,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,0,0.75015182,1.04174334
22904_8001,23.6,보통,41.036,26.3,낮음,모니터링,4488,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,0,0.75015182,1.04174334
22904_8013,23.6,보통,41.036,26.3,낮음,모니터링,4489,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,0,0.75015182,1.04174334
22905_8013,23.6,보통,41.036,26.3,낮음,모니터링,4490,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,0,0.75015182,1.04174334
22905_8014,23.6,보통,41.036,26.3,낮음,모니터링,4491,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,0,0.75015182,1.04174334
22910_8070,23.6,보통,41.036,26.3,낮음,모니터링,4492,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,0,0.75015182,1.04174334
22910_8071,23.6,보통,41.036,26.3,낮음,모니터링,4493,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,0,0.75015182,1.04174334
22911_8069,23.6,보통,41.036,26.3,낮음,모니터링,4494,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,0,0.75015182,1.04174334
22911_8070,23.6,보통,41.036,26.3,낮음,모니터링,4495,없음,0,0.04912875,0.0,0.05582088,0.2521625,0.26290132,0.15924794,2,103,3,0.75015182,1.04174334
22944_7986,27.9,보통,6.494,26.1,낮음,모니터링,4496,없음,0,0.02470646,0.0,0.07803287,0.198575,0.26079718,0.41315782,3,107,0,2.05829119,1.358478
22953_7968,27.9,보통,6.494,26.1,낮음,모니터링,4497,없음,0,0.02470646,0.0,0.07803287,0.198575,0.26079718,0.41315782,3,107,0,2.05829119,1.358478
22961_8000,27.9,보통,6.494,26.1,낮음,모니터링,4498,없음,0,0.02470646,0.0,0.07803287,0.198575,0.26079718,0.41315782,3,107,0,2.05829119,1.358478
22858_7986,23.2,보통,44.123,26.1,낮음,모니터링,4499,없음,0,0.04912875,0.0,0.05393196,0.2521625,0.2610124,0.14665515,4,103,3,0.66225166,1.04174334
22858_7987,23.2,보통,44.123,26.1,낮음,모니터링,4500,없음,0,0.04912875,0.0,0.05393196,0.2521625,0.2610124,0.14665515,4,103,3,0.66225166,1.04174334
22858_7988,23.2,보통,44.123,26.1,낮음,모니터링,4501,없음,0,0.04912875,0.0,0.05393196,0.2521625,0.2610124,0.14665515,4,103,3,0.66225166,1.04174334
22858_7990,23.2,보통,44.123,26.1,낮음,모니터링,4502,없음,0,0.04912875,0.0,0.05393196,0.2521625,0.2610124,0.14665515,4,103,3,0.66225166,1.04174334
